"","is_missing_approx_year_built","is_missing_dining_room_type","is_missing_fuel_type","is_missing_kitchen_type","is_missing_maintenance_cost","is_missing_num_bedrooms","is_missing_num_total_rooms","is_missing_sale_price","is_missing_sq_footage","is_missing_total_charges","approx_year_built","cats_allowed","coop_condo","dining_room_type","dogs_allowed","fuel_type","garage_exists","kitchen_type","maintenance_cost","num_bedrooms","num_full_bathrooms","num_half_bathrooms","num_total_rooms","sale_price","sq_footage","walk_score","Zipcode","total_charges"
"1111",0,1,0,0,0,0,0,1,0,0,1955,"Yes","condo",NA,"Yes","oil","no","Eat_In",0,2,1,0,4,NA,800,"Very Walkable","Central Queens",679.833333333333
"1112",0,0,0,0,1,0,0,1,1,0,1953,"Yes","co-op","combo","No","oil","no","Eat_In",NA,2,1,0,5,NA,NA,"Very Walkable","Northeast Queens",0
"1113",0,1,0,0,0,0,0,1,0,0,1950,"Yes","co-op",NA,"No","gas","no","Efficient",673,1,1,0,3,NA,650,"Very Walkable","Northeast Queens",0
"1114",0,0,0,0,0,1,0,1,1,0,1968,"No","co-op","formal","No","gas","yes","Eat_In",511,NA,1,0,2,NA,NA,"Walker's Paradise","West Queens",0
"1115",0,0,0,0,0,0,0,1,0,1,2016,"No","condo","formal","No","gas","no","Combo",0,1,1,0,3,NA,622,"Very Walkable","North Queens",NA
"1116",0,0,0,0,0,0,0,1,0,0,2016,"No","condo","other","No","gas","no","Combo",0,2,1,0,4,NA,900,"Very Walkable","North Queens",325
"1117",0,0,0,0,0,0,0,1,1,0,1968,"No","co-op","formal","No","gas","no","Efficient",863,2,2,0,4,NA,NA,"Very Walkable","West Central Queens",0
"1118",0,0,0,0,0,0,0,1,0,0,1962,"Yes","co-op","other","Yes","oil","no","Eat_In",977,3,2,0,7,NA,1428,"Walker's Paradise","West Queens",0
"1119",0,0,0,0,0,0,0,1,0,0,1950,"Yes","co-op","formal","No","gas","no","Efficient",695,1,1,0,3,NA,650,"Somewhat Walkable","Northeast Queens",0
"1120",0,1,0,0,0,0,0,1,0,0,1927,"No","condo",NA,"No","other","no","Eat_In",0,1,1,0,3,NA,741,"Walker's Paradise","West Queens",397.416666666667
"1121",0,1,0,0,0,0,0,1,1,0,1927,"No","condo",NA,"No","gas","no","Eat_In",0,1,1,0,3,NA,NA,"Walker's Paradise","West Queens",419.5
"1122",0,0,0,0,1,0,0,1,0,0,1962,"Yes","co-op","combo","Yes","gas","no","Efficient",NA,2,2,0,5,NA,1150,"Walker's Paradise","West Central Queens",0
"1123",0,0,0,0,0,0,0,1,0,0,1962,"Yes","co-op","combo","Yes","gas","yes","Eat_In",648,1,1,0,3,NA,750,"Walker's Paradise","West Central Queens",0
"1124",0,0,0,0,0,0,0,1,0,0,1967,"Yes","co-op","combo","Yes","gas","no","Efficient",995,1,1,0,3,NA,900,"Somewhat Walkable","West Central Queens",0
"1125",0,0,0,0,1,0,0,1,0,0,1964,"Yes","co-op","formal","Yes","gas","no","Efficient",NA,2,1,0,4,NA,1000,"Somewhat Walkable","West Central Queens",0
"1126",0,0,0,0,1,0,0,1,0,0,1960,"No","co-op","formal","No","gas","no","Eat_In",NA,2,1,0,5,NA,1050,"Somewhat Walkable","West Central Queens",0
"1127",0,0,0,0,1,0,0,1,0,0,1965,"No","co-op","formal","No","gas","no","Efficient",NA,2,2,0,4,NA,1200,"Somewhat Walkable","West Central Queens",0
"1128",0,0,0,0,1,0,0,1,0,0,1965,"No","co-op","formal","No","gas","no","Efficient",NA,2,2,0,5,NA,1300,"Somewhat Walkable","West Central Queens",0
"1129",0,0,0,0,1,0,0,1,0,0,1967,"Yes","co-op","combo","Yes","gas","yes","Efficient",NA,3,2,0,6,NA,1450,"Somewhat Walkable","West Central Queens",0
"1130",0,0,0,0,1,0,0,1,1,0,1964,"Yes","co-op","combo","Yes","gas","no","Efficient",NA,2,1,0,4,NA,NA,"Somewhat Walkable","West Central Queens",0
"1131",0,0,0,0,1,0,0,1,0,0,1965,"No","co-op","formal","No","gas","no","Eat_In",NA,2,2,0,4,NA,1300,"Somewhat Walkable","West Central Queens",0
"1132",0,0,0,0,0,0,0,1,0,0,1962,"Yes","co-op","combo","Yes","gas","yes","Eat_In",850,2,1,0,4,NA,975,"Walker's Paradise","West Central Queens",0
"1133",0,0,0,0,1,0,0,1,0,0,1960,"Yes","co-op","formal","Yes","oil","yes","Eat_In",NA,3,2,0,6,NA,1400,"Walker's Paradise","West Central Queens",0
"1134",0,0,1,0,0,0,0,1,1,0,1960,"Yes","co-op","combo","Yes",NA,"no","Efficient",642,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1135",0,0,0,0,0,0,0,1,1,0,1955,"Yes","co-op","other","Yes","oil","no","Combo",842,2,1,0,4,NA,NA,"Walker's Paradise","West Central Queens",0
"1136",0,0,0,0,0,0,0,1,0,0,1950,"No","co-op","formal","No","gas","no","Efficient",709,1,1,0,4,NA,800,"Walker's Paradise","West Central Queens",0
"1137",0,0,0,0,0,1,0,1,0,0,1960,"Yes","co-op","combo","Yes","oil","yes","Combo",462,NA,1,0,0,NA,310,"Walker's Paradise","West Central Queens",0
"1138",0,0,0,0,0,0,0,1,0,0,1955,"No","co-op","combo","No","oil","no","Eat_In",731,2,1,0,4,NA,850,"Very Walkable","Northeast Queens",0
"1139",0,0,0,0,0,0,0,1,0,0,1960,"Yes","co-op","combo","Yes","oil","yes","Efficient",675,1,1,0,3,NA,700,"Walker's Paradise","West Central Queens",0
"1140",0,0,0,0,0,0,0,1,1,0,1960,"Yes","co-op","combo","Yes","oil","yes","Efficient",938,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1141",0,0,0,0,0,0,0,1,0,0,1971,"No","condo","combo","No","gas","yes","Eat_In",0,3,2,1,6,NA,1520,"Very Walkable","Northeast Queens",721.916666666667
"1142",0,0,0,0,0,0,0,1,0,0,1988,"Yes","condo","combo","Yes","gas","yes","Combo",0,2,1,1,8,NA,1000,"Walker's Paradise","West Central Queens",1070.66666666667
"1143",0,0,0,0,0,0,0,1,0,0,1950,"No","co-op","formal","No","gas","no","Eat_In",718,2,1,0,4,NA,1200,"Walker's Paradise","West Central Queens",0
"1144",0,0,0,0,0,1,0,1,1,0,1955,"No","co-op","combo","No","gas","no","Efficient",398,NA,1,0,2,NA,NA,"Very Walkable","West Central Queens",0
"1145",0,1,0,0,0,0,0,1,0,0,1960,"No","co-op",NA,"No","gas","yes","Combo",811,2,1,0,6,NA,1550,"Very Walkable","West Central Queens",0
"1146",0,0,0,0,0,0,0,1,0,0,1960,"No","co-op","other","No","gas","yes","Combo",811,2,1,0,6,NA,1250,"Very Walkable","West Central Queens",0
"1147",0,0,0,0,0,0,0,1,1,0,1945,"No","co-op","formal","No","oil","no","Eat_In",643,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1148",0,0,0,0,0,0,0,1,1,0,1949,"No","condo","combo","No","gas","no","Efficient",0,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",818.5
"1149",0,0,1,0,0,0,0,1,1,0,1949,"No","condo","other","No",NA,"no","Efficient",0,2,2,0,5,NA,NA,"Walker's Paradise","West Central Queens",469.166666666667
"1150",0,1,0,0,0,1,0,1,1,1,1952,"No","condo",NA,"No","gas","no","Combo",0,NA,1,0,2,NA,NA,"Very Walkable","West Central Queens",NA
"1151",0,0,0,0,0,0,0,1,0,0,1952,"No","condo","formal","No","oil","no","Eat_In",0,1,1,0,4,NA,900,"Very Walkable","West Central Queens",622.166666666667
"1152",0,0,0,0,0,0,0,1,0,0,2008,"No","condo","combo","No","gas","no","Eat_In",0,1,1,0,3,NA,719,"Very Walkable","West Central Queens",562.583333333333
"1153",0,0,0,0,0,0,0,1,0,0,2008,"Yes","condo","combo","Yes","gas","yes","Eat_In",0,2,2,0,5,NA,1250,"Very Walkable","West Central Queens",835.416666666667
"1154",0,0,0,0,0,0,0,1,0,0,1950,"No","co-op","combo","No","gas","no","Combo",690,2,1,0,4,NA,900,"Walker's Paradise","West Central Queens",0
"1155",0,0,0,0,1,0,0,1,0,0,1952,"Yes","co-op","formal","Yes","oil","yes","Eat_In",NA,3,2,0,6,NA,1350,"Walker's Paradise","West Central Queens",0
"1156",0,0,0,0,0,0,0,1,1,0,1955,"No","co-op","combo","No","oil","no","Combo",445,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1157",0,0,0,0,0,0,0,1,0,0,1985,"No","condo","formal","No","gas","no","Efficient",0,3,2,0,6,NA,1160,"Walker's Paradise","West Central Queens",721.916666666667
"1158",0,1,0,0,0,1,0,1,1,0,1939,"No","co-op",NA,"No","oil","no","Combo",482,NA,1,0,2,NA,NA,"Walker's Paradise","West Central Queens",0
"1159",0,0,0,0,0,0,0,1,1,0,1960,"No","condo","combo","No","gas","no","Eat_In",0,2,2,0,5,NA,NA,"Car-Dependent","Northeast Queens",655.916666666667
"1160",0,1,1,0,0,0,0,1,1,0,1983,"Yes","condo",NA,"Yes",NA,"no","Eat_In",0,1,1,0,3,NA,NA,"Car-Dependent","Northeast Queens",322.416666666667
"1161",0,0,0,0,0,0,0,1,1,0,1963,"No","co-op","combo","No","oil","no","Efficient",640,2,1,0,5,NA,NA,"Walker's Paradise","West Queens",0
"1162",0,1,0,0,0,1,0,1,1,0,1952,"No","co-op",NA,"No","oil","no","Efficient",400,NA,1,0,3,NA,NA,"Walker's Paradise","West Queens",0
"1163",0,0,0,0,0,0,0,1,1,0,1952,"No","co-op","combo","No","oil","no","Eat_In",720,2,2,0,7,NA,NA,"Walker's Paradise","West Queens",0
"1164",0,0,0,0,0,0,0,1,1,0,1949,"Yes","co-op","combo","Yes","gas","no","Efficient",859,2,1,0,4,NA,NA,"Very Walkable","Northeast Queens",0
"1165",0,0,0,0,0,0,0,1,1,1,2014,"Yes","condo","formal","Yes","gas","no","Eat_In",0,1,2,1,6,NA,NA,"Walker's Paradise","West Queens",NA
"1166",0,0,0,0,0,0,0,1,0,0,1939,"No","co-op","other","No","oil","no","Eat_In",799,1,1,0,3,NA,800,"Walker's Paradise","West Central Queens",0
"1167",0,0,0,0,0,0,0,1,1,1,1963,"No","condo","formal","No","oil","yes","Combo",0,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",NA
"1168",0,0,0,0,0,1,0,1,0,0,1963,"No","condo","formal","No","oil","yes","Eat_In",0,NA,1,0,4,NA,860,"Walker's Paradise","West Central Queens",653.666666666667
"1169",0,0,0,0,0,0,0,1,0,0,1963,"No","condo","formal","No","oil","no","Combo",0,2,1,0,5,NA,870,"Walker's Paradise","West Central Queens",688.75
"1170",0,0,0,0,0,0,0,1,1,0,1963,"No","condo","formal","No","oil","yes","Eat_In",0,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",789.25
"1171",0,0,0,0,0,0,0,1,0,0,1963,"No","condo","formal","No","oil","yes","Eat_In",0,1,1,0,4,NA,620,"Walker's Paradise","West Central Queens",514.583333333333
"1172",0,0,0,0,0,0,0,1,1,0,1939,"No","co-op","combo","No","gas","no","Eat_In",916,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1173",0,0,0,1,0,1,0,1,0,0,1963,"Yes","co-op","combo","No","oil","yes",NA,418,NA,1,0,3,NA,550,"Very Walkable","West Central Queens",0
"1174",0,0,0,0,0,1,0,1,1,0,1960,"No","co-op","combo","No","oil","no","Combo",410,NA,1,0,3,NA,NA,"Very Walkable","West Central Queens",0
"1175",0,0,0,0,0,0,0,1,1,0,1950,"No","co-op","formal","No","gas","no","Combo",550,1,1,0,3,NA,NA,"Car-Dependent","West Central Queens",0
"1176",0,0,0,0,0,0,0,1,0,0,1950,"Yes","co-op","combo","No","oil","no","Efficient",671,1,1,0,3,NA,700,"Very Walkable","West Central Queens",0
"1177",0,0,0,0,0,0,0,1,0,0,1965,"No","co-op","combo","No","gas","yes","Efficient",943,2,1,0,4,NA,1000,"Walker's Paradise","West Central Queens",0
"1178",0,0,0,0,0,0,0,1,1,0,1965,"No","co-op","combo","No","gas","no","Efficient",824,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1179",0,1,0,0,1,0,0,1,1,0,1965,"No","co-op",NA,"No","oil","yes","Combo",NA,2,1,0,4,NA,NA,"Walker's Paradise","West Central Queens",0
"1180",0,0,0,0,0,0,0,1,0,0,1985,"Yes","condo","other","No","gas","no","Efficient",0,2,2,0,5,NA,1300,"Very Walkable","West Central Queens",712.916666666667
"1181",0,0,0,0,0,0,0,1,0,0,1985,"Yes","condo","other","No","gas","no","Efficient",0,2,2,0,5,NA,1300,"Very Walkable","West Central Queens",712.916666666667
"1182",0,0,0,0,0,0,0,1,1,0,2007,"Yes","condo","combo","Yes","gas","no","Efficient",0,2,2,0,5,NA,NA,"Very Walkable","West Central Queens",448.916666666667
"1183",0,0,0,0,0,0,0,1,0,0,1956,"No","co-op","combo","No","electric","no","Efficient",597,1,1,0,3,NA,600,"Walker's Paradise","West Central Queens",0
"1184",0,1,0,0,0,0,0,1,1,0,1955,"Yes","co-op",NA,"No","gas","no","Efficient",584,1,1,0,3,NA,NA,"Somewhat Walkable","Central Queens",0
"1185",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","Yes","gas","no","Efficient",908,2,1,0,4,NA,NA,"Very Walkable","Northeast Queens",0
"1186",0,0,0,0,0,0,0,1,0,0,1955,"Yes","co-op","formal","Yes","gas","yes","Efficient",913,2,1,0,5,NA,1000,"Walker's Paradise","West Central Queens",0
"1187",0,0,0,0,0,0,0,1,0,0,1955,"Yes","co-op","combo","No","gas","yes","Combo",632,1,1,0,3,NA,750,"Walker's Paradise","West Central Queens",0
"1188",0,0,0,0,0,0,0,1,1,0,1950,"No","co-op","formal","No","oil","no","Efficient",534,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1189",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","Yes","oil","yes","Efficient",929,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1190",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","formal","No","gas","no","Eat_In",500,2,1,0,5,NA,NA,"Very Walkable","Northeast Queens",0
"1191",0,0,0,0,1,0,0,1,1,0,1955,"No","co-op","combo","No","gas","no","Eat_In",NA,2,1,1,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1192",0,0,0,0,0,0,0,1,1,0,1945,"No","co-op","combo","No","gas","no","Eat_In",805,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1193",0,1,0,0,0,0,0,1,1,0,1949,"No","co-op",NA,"No","oil","no","Combo",679,1,1,0,2,NA,NA,"Walker's Paradise","West Central Queens",0
"1194",0,0,0,0,1,0,0,1,1,0,1947,"No","co-op","formal","No","gas","no","Efficient",NA,3,2,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1195",0,0,1,0,0,0,0,1,1,0,1951,"Yes","co-op","other","Yes",NA,"yes","Eat_In",493,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1196",0,0,0,0,0,0,0,1,0,0,1955,"Yes","co-op","formal","Yes","oil","no","Efficient",658,1,1,0,3,NA,700,"Very Walkable","Central Queens",0
"1197",0,1,0,0,0,1,0,1,0,0,1960,"No","co-op",NA,"No","gas","no","Efficient",429,NA,1,0,1,NA,500,"Walker's Paradise","West Central Queens",0
"1198",0,0,0,0,0,0,0,1,1,0,1950,"No","condo","combo","No","gas","no","Eat_In",0,2,1,0,4,NA,NA,"Car-Dependent","Northeast Queens",336
"1199",0,1,0,0,1,0,0,1,1,0,1950,"No","co-op",NA,"No","gas","no","Eat_In",NA,3,2,0,8,NA,NA,"Walker's Paradise","West Central Queens",0
"1200",0,0,0,0,0,0,0,1,0,0,1949,"No","co-op","other","No","oil","yes","Efficient",612,1,1,0,3,NA,621,"Walker's Paradise","West Central Queens",0
"1201",0,0,0,0,0,0,0,1,1,0,1949,"Yes","co-op","combo","Yes","gas","yes","Eat_In",899,2,1,0,5,NA,NA,"Very Walkable","Northeast Queens",0
"1202",0,0,1,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","Yes",NA,"no","Efficient",658,1,1,0,3,NA,NA,"Very Walkable","Central Queens",0
"1203",0,0,0,0,0,0,0,1,1,0,1932,"No","co-op","formal","No","gas","yes","Eat_In",996,2,2,0,4,NA,NA,"Walker's Paradise","West Central Queens",0
"1204",0,0,1,0,1,0,0,1,0,0,1950,"No","co-op","formal","No",NA,"no","Efficient",NA,2,1,0,5,NA,865,"Very Walkable","Central Queens",0
"1205",0,1,0,0,0,0,0,1,1,0,1940,"Yes","co-op",NA,"Yes","oil","no","Combo",700,1,1,0,2,NA,NA,"Walker's Paradise","West Central Queens",0
"1206",0,0,1,0,1,0,0,1,1,0,1950,"No","co-op","formal","No",NA,"no","Efficient",NA,2,1,0,5,NA,NA,"Very Walkable","Central Queens",0
"1207",0,1,0,0,0,0,0,1,1,0,1950,"No","co-op",NA,"No","gas","no","Eat_In",745,1,1,0,4,NA,NA,"Very Walkable","Central Queens",0
"1208",0,0,0,0,0,0,0,1,0,0,1949,"No","co-op","combo","No","oil","no","Eat_In",740,1,1,0,4,NA,750,"Walker's Paradise","West Central Queens",0
"1209",0,1,0,0,1,0,0,1,1,0,1954,"No","co-op",NA,"No","gas","yes","Efficient",NA,3,2,0,8,NA,NA,"Walker's Paradise","West Central Queens",0
"1210",0,0,0,0,1,0,0,1,1,0,1956,"No","co-op","formal","No","gas","no","Efficient",NA,2,2,0,7,NA,NA,"Walker's Paradise","West Central Queens",0
"1211",0,0,0,0,0,0,0,1,1,0,1939,"No","co-op","combo","No","oil","no","Combo",791,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1212",0,0,0,0,0,0,0,1,0,0,1940,"No","co-op","formal","No","gas","no","Eat_In",817,1,1,0,4,NA,725,"Walker's Paradise","West Central Queens",0
"1213",0,0,1,0,1,0,0,1,1,0,1942,"No","co-op","other","No",NA,"yes","Eat_In",NA,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1214",0,0,0,0,0,0,0,1,1,0,1940,"No","co-op","other","No","oil","yes","Eat_In",805,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1215",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","formal","No","gas","no","Efficient",542,2,1,0,5,NA,NA,"Very Walkable","Northeast Queens",0
"1216",0,0,0,0,0,0,0,1,1,0,1955,"Yes","co-op","combo","No","gas","no","Combo",578,1,1,0,3,NA,NA,"Somewhat Walkable","Northeast Queens",0
"1217",0,0,0,0,1,0,0,1,0,0,1940,"No","co-op","other","No","other","no","Eat_In",NA,2,2,0,4,NA,1155,"Walker's Paradise","West Central Queens",0
"1218",0,0,0,0,1,0,0,1,0,0,1940,"No","co-op","other","No","other","no","Eat_In",NA,2,2,0,5,NA,1231,"Walker's Paradise","West Central Queens",0
"1219",0,0,0,0,1,0,0,1,0,0,1940,"No","co-op","other","No","other","no","Eat_In",NA,4,2,0,7,NA,1557,"Walker's Paradise","West Central Queens",0
"1220",0,0,0,0,0,0,0,1,0,0,1950,"Yes","condo","formal","Yes","oil","no","Eat_In",0,2,2,0,5,NA,1215,"Walker's Paradise","West Central Queens",1082
"1221",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","No","gas","no","Efficient",461,2,1,0,5,NA,NA,"Very Walkable","Northeast Queens",0
"1222",0,0,0,0,0,0,0,1,1,0,1950,"No","co-op","formal","No","oil","no","Efficient",652,1,1,0,3,NA,NA,"Very Walkable","Central Queens",0
"1223",0,0,0,0,0,0,0,1,1,0,1949,"Yes","co-op","combo","Yes","gas","no","Efficient",753,2,1,0,5,NA,NA,"Very Walkable","Central Queens",0
"1224",0,0,0,0,1,0,0,1,0,0,1967,"No","co-op","formal","No","gas","no","Eat_In",NA,2,2,0,6,NA,1415,"Walker's Paradise","West Central Queens",0
"1225",0,0,0,0,1,0,0,1,1,0,1967,"No","co-op","formal","No","gas","yes","Eat_In",NA,2,2,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1226",0,1,0,0,0,0,0,1,0,0,1962,"Yes","co-op",NA,"No","gas","yes","Eat_In",750,1,1,0,4,NA,752,"Walker's Paradise","West Central Queens",0
"1227",0,0,0,0,0,0,0,1,0,0,1964,"Yes","co-op","combo","No","gas","no","Efficient",687,1,1,0,1,NA,625,"Walker's Paradise","West Central Queens",0
"1228",0,1,0,0,0,1,0,1,1,0,1964,"Yes","co-op",NA,"No","gas","no","Combo",540,NA,1,0,2,NA,NA,"Walker's Paradise","West Central Queens",0
"1229",0,0,0,0,0,0,0,1,1,0,1964,"Yes","co-op","combo","No","gas","no","Combo",897,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1230",0,0,0,0,0,0,0,1,1,0,1964,"Yes","co-op","combo","No","gas","no","Combo",715,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1231",0,1,0,0,0,0,0,1,1,0,1964,"No","co-op",NA,"No","gas","no","Combo",876,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1232",0,0,0,0,1,0,0,1,1,0,1964,"Yes","co-op","combo","No","gas","no","Combo",NA,2,1,0,4,NA,NA,"Walker's Paradise","West Central Queens",0
"1233",0,0,0,0,1,0,0,1,1,0,1964,"Yes","co-op","formal","No","gas","no","Combo",NA,2,1,0,4,NA,NA,"Walker's Paradise","West Central Queens",0
"1234",0,0,0,0,0,1,0,1,1,0,1964,"Yes","co-op","combo","No","gas","no","Combo",683,NA,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1235",0,0,0,0,0,0,0,1,1,0,1964,"Yes","co-op","combo","No","gas","no","Combo",851,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1236",0,0,0,0,1,0,0,1,0,0,1955,"No","co-op","formal","No","oil","no","Eat_In",NA,1,1,0,3,NA,800,"Walker's Paradise","West Central Queens",0
"1237",0,0,0,0,0,1,0,1,1,0,1950,"No","co-op","combo","No","oil","no","Combo",677,NA,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1238",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","Yes","oil","no","Eat_In",715,1,1,0,4,NA,NA,"Somewhat Walkable","Southeast Queens",0
"1239",0,0,0,0,0,0,0,1,1,0,1950,"Yes","condo","combo","Yes","gas","no","Efficient",0,1,1,0,4,NA,NA,"Somewhat Walkable","Central Queens",610
"1240",0,0,0,0,0,0,0,1,0,0,2007,"No","condo","formal","No","gas","no","Eat_In",0,3,2,0,8,NA,1400,"Very Walkable","Central Queens",684.833333333333
"1241",0,1,0,1,1,0,0,1,0,0,1955,"No","co-op",NA,"No","oil","no",NA,NA,1,1,0,4,NA,700,"Walker's Paradise","West Central Queens",0
"1242",0,0,0,0,1,0,0,1,1,0,1956,"No","co-op","combo","No","gas","yes","Eat_In",NA,2,1,0,5,NA,NA,"Walker's Paradise","West Central Queens",0
"1243",0,0,0,0,0,0,0,1,0,0,1955,"Yes","co-op","combo","No","gas","no","Efficient",858,1,1,0,3,NA,850,"Somewhat Walkable","North Queens",0
"1244",0,0,0,0,0,0,0,1,0,0,2004,"Yes","condo","formal","Yes","gas","no","Efficient",0,3,2,0,7,NA,1100,"Very Walkable","Central Queens",174.5
"1245",0,0,0,0,0,0,0,1,0,0,2004,"Yes","condo","formal","Yes","gas","no","Efficient",0,3,2,0,6,NA,1100,"Very Walkable","Central Queens",174.5
"1246",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","Yes","oil","yes","Eat_In",702,1,1,0,4,NA,NA,"Somewhat Walkable","Southeast Queens",0
"1247",0,0,0,0,0,0,0,1,1,0,1940,"Yes","condo","other","Yes","gas","no","Eat_In",0,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",742.916666666667
"1248",0,0,0,0,1,0,0,1,1,0,1969,"Yes","co-op","combo","Yes","gas","no","Efficient",NA,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1249",0,0,0,0,1,0,0,1,1,0,1955,"Yes","co-op","combo","No","oil","yes","Efficient",NA,3,1,0,5,NA,NA,"Car-Dependent","North Queens",0
"1250",0,0,0,0,0,0,0,1,0,0,1950,"No","co-op","combo","No","gas","yes","Efficient",448,1,1,0,2,NA,333,"Walker's Paradise","West Central Queens",0
"1251",0,0,0,0,0,0,0,1,0,0,1950,"No","co-op","combo","No","oil","no","Eat_In",514,1,1,0,3,NA,585,"Somewhat Walkable","Southeast Queens",0
"1252",0,0,0,0,0,0,0,1,1,0,1950,"No","co-op","combo","Yes","oil","no","Eat_In",730,2,1,0,4,NA,NA,"Somewhat Walkable","Northeast Queens",0
"1253",0,0,0,0,1,0,0,1,0,0,1950,"Yes","co-op","combo","Yes","gas","no","Eat_In",NA,2,1,0,4,NA,721,"Somewhat Walkable","Southeast Queens",0
"1254",0,0,0,0,1,0,0,1,0,0,1940,"Yes","co-op","other","Yes","other","no","Combo",NA,2,1,0,4,NA,980,"Walker's Paradise","West Queens",0
"1255",0,0,0,0,1,0,0,1,0,0,1940,"Yes","co-op","other","Yes","other","no","Combo",NA,2,1,0,4,NA,1020,"Walker's Paradise","West Queens",0
"1256",0,0,0,0,1,0,0,1,0,0,1940,"Yes","co-op","other","Yes","other","no","Combo",NA,2,1,0,4,NA,1171,"Walker's Paradise","West Queens",0
"1257",0,0,0,0,0,0,0,1,0,0,1940,"Yes","co-op","other","Yes","other","no","Eat_In",801,2,2,0,4,NA,1217,"Walker's Paradise","West Queens",0
"1258",0,0,0,0,1,0,0,1,0,0,1940,"Yes","co-op","formal","Yes","other","no","Eat_In",NA,3,2,0,5,NA,1518,"Walker's Paradise","West Queens",0
"1259",0,0,0,0,0,0,0,1,1,0,1940,"Yes","co-op","other","Yes","other","no","Combo",697,1,1,0,3,NA,NA,"Walker's Paradise","West Queens",0
"1260",0,0,0,0,0,0,0,1,0,0,1950,"Yes","co-op","combo","Yes","gas","no","Efficient",673,2,1,0,4,NA,651,"Very Walkable","Southeast Queens",0
"1261",0,1,0,0,0,0,0,1,1,0,1938,"Yes","co-op",NA,"Yes","oil","no","Eat_In",750,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1262",0,0,0,0,0,0,0,1,0,0,1950,"Yes","co-op","combo","Yes","gas","no","Eat_In",702,2,1,0,4,NA,721,"Very Walkable","Southeast Queens",0
"1263",0,0,0,0,0,0,0,1,1,0,1950,"Yes","co-op","combo","Yes","gas","no","Eat_In",734,2,1,0,4,NA,NA,"Somewhat Walkable","Northeast Queens",0
"1264",0,1,0,0,0,0,0,1,0,0,1962,"Yes","co-op",NA,"Yes","gas","no","Efficient",470,1,1,0,3,NA,600,"Walker's Paradise","West Queens",0
"1265",0,0,0,0,0,1,0,1,0,0,1965,"No","co-op","other","No","gas","no","Efficient",408,NA,1,0,2,NA,430,"Walker's Paradise","West Queens",0
"1266",0,0,0,0,0,0,0,1,1,0,1947,"No","co-op","combo","No","oil","no","Efficient",630,2,1,0,4,NA,NA,"Very Walkable","Southeast Queens",0
"1267",0,0,0,0,1,0,0,1,0,0,1955,"No","co-op","formal","No","gas","no","Eat_In",NA,1,1,0,3,NA,450,"Very Walkable","West Central Queens",0
"1268",1,1,1,1,1,0,0,1,1,0,NA,"No","co-op",NA,"No",NA,"no",NA,NA,2,1,0,5,NA,NA,"Very Walkable","Northeast Queens",0
"1269",0,0,0,0,0,0,0,1,1,0,1952,"No","co-op","combo","No","oil","yes","Combo",505,1,1,0,3,NA,NA,"Walker's Paradise","West Central Queens",0
"1270",0,0,0,0,0,0,0,1,1,0,1955,"No","co-op","combo","No","gas","no","Eat_In",509,1,1,0,4,NA,NA,"Very Walkable","Northeast Queens",0
